Time (s),Frequency (Hz)
15.65532,0.004
15.65544,0.00076
15.65552,0.004
15.65564,0.00076
15.65572,0.004
15.65584,0.00076
15.65592,0.004
15.65612,0.004
15.65632,0.004
15.65652,0.004
15.65672,0.004
15.65692,0.004
15.65712,0.004
15.65732,0.00112
15.65752,0.00128
15.65772,0.00144
15.65792,0.0016
15.65812,0.00172
15.65832,0.00184
15.65852,0.00192
15.65872,0.002
15.65892,0.00208
15.65912,0.00212
15.65928,0.004
15.65948,0.004
15.65968,0.004
15.65988,0.004
15.66008,0.004
15.66028,0.004
15.66048,0.004
15.66068,0.004
15.66088,0.004
15.66108,0.004
15.66128,0.004
15.66148,0.004
15.66168,0.004
15.66188,0.004
15.66208,0.004
15.66224,0.00216
15.66244,0.00208
15.66264,0.00204
15.66284,0.00204
15.66304,0.00204
15.66324,0.00208
15.66344,0.00212
15.66364,0.00212
15.66384,0.00216
15.66404,0.00224
15.66424,0.00228
15.66444,0.0024
15.66464,0.0026
15.66484,0.00288
15.66504,0.0032
15.66528,0.004
15.66548,0.004
15.66568,0.004
15.66588,0.004
15.66608,0.004
15.66628,0.004
15.66648,0.004
15.66668,0.004
15.66688,0.004
15.66712,0.00116
15.66732,0.00124
15.66752,0.00132
15.66772,0.0014
15.66792,0.00152
15.66812,0.00168
15.66832,0.00196
15.66852,0.00236
15.66872,0.00264
15.66892,0.00284
15.66912,0.00304
15.66932,0.0032
15.66952,0.00336
15.66964,0.0006
15.66972,0.00356
15.66984,0.0006
15.66992,0.00376
15.67004,0.00064
15.67012,0.004
15.67024,0.00072
15.67032,0.004
15.67044,0.00072
15.67052,0.004
15.67072,0.004
15.67092,0.004
15.67112,0.004
15.67132,0.004
15.67152,0.004
15.67172,0.004
15.67192,0.004
15.67212,0.004
15.67232,0.004
15.67244,4e-05
15.67252,0.004
15.67272,0.004
15.67292,0.004
15.67312,0.004
15.67332,0.004
15.67352,0.004
15.67372,0.004
15.67392,0.004
15.67404,0.00092
15.67412,0.004
15.67424,0.001
15.67432,0.004
15.67444,0.00104
15.67452,0.004
15.67464,0.00112
15.67472,0.004
15.67484,0.00112
15.67492,0.004
15.67504,0.00116
15.67512,0.004
15.67532,0.004
15.67552,0.004
15.67572,0.004
15.67592,0.004
15.67612,0.004
15.67632,0.004
15.67652,0.004
15.67672,0.004
15.67684,0.00016
15.67692,0.00308
15.67712,0.00284
15.67732,0.00264
15.67752,0.00248
15.67772,0.00232
15.67784,4e-05
15.67792,0.0022
15.67812,0.00208
15.67832,0.00196
15.67852,0.00184
15.67872,0.00172
15.67892,0.0016
15.67912,0.00148
15.67932,0.00136
15.67952,0.0012
15.67976,0.004
15.67996,0.004
15.68008,0.00108
15.68016,0.004
15.68028,0.001
15.68036,0.004
15.68048,0.00096
15.68056,0.004
15.68068,0.00092
15.68076,0.004
15.68088,0.00088
15.68096,0.004
15.68104,0.0012
15.68116,0.004
15.68124,0.00116
15.68136,0.004
15.68144,0.00112
15.68156,0.00392
15.6818,0.0016
15.682,0.00144
15.6822,0.00136
15.6824,0.00128
15.6826,0.00124
15.6828,0.0012
15.68296,0.00176
15.68316,0.00164
15.68336,0.00152
15.68356,0.00144
15.68376,0.0014
15.68396,0.00136
15.68416,0.00128
15.68436,0.00124
15.68452,0.0014
15.68472,0.00132
15.68492,0.00128
15.68512,0.00128
15.68532,0.00124
15.68552,0.0012
15.68568,0.00132
15.68588,0.00128
15.68608,0.00124
15.68628,0.00124
15.68648,0.0012
15.68668,0.0012
15.68684,0.00124
15.68704,0.00124
15.68724,0.0012
15.68744,0.0012
15.68764,0.0012
15.68784,0.00124
15.688,0.00124
15.6882,0.00124
15.6884,0.00124
15.6886,0.00124
15.6888,0.00128
15.68888,0.004
15.689,0.00128
15.68908,0.004
15.6892,0.00128
15.68928,0.004
15.68936,0.0012
15.68948,0.004
15.68956,0.00124
15.68968,0.004
15.68976,0.00124
15.68988,0.004
15.68996,0.00124
15.69016,0.00128
15.69036,0.00132
15.69052,0.00124
15.69072,0.00128
15.69092,0.00136
15.69108,0.004
15.69128,0.004
15.69148,0.004
15.69168,0.004
15.69188,0.004
15.69208,0.004
15.69228,0.004
15.69248,0.004
15.69268,0.004
15.69288,0.004
15.69308,0.004
15.69328,0.004
15.69348,0.00372
15.69368,0.00352
15.69388,0.00352
15.69408,0.00356
15.69428,0.0036
15.69448,0.00368
15.69468,0.0038
15.69488,0.00396
15.69508,0.004
15.69528,0.004
15.69548,0.004
15.69568,0.004
15.69588,0.004
15.69608,0.004
15.69628,0.004
15.69648,0.004
15.69668,0.004
15.69688,0.004
15.69708,0.004
15.69728,0.004
15.69748,0.004
15.69768,0.004
15.69788,0.004
15.69808,0.004
15.69828,0.004
15.69848,0.004
15.69868,0.004
15.69888,0.004
15.69908,0.004
15.69928,0.004
15.69948,0.004
15.69968,0.004
15.69992,0.00296
15.70012,0.00292
15.70032,0.00292
15.70052,0.00288
15.70072,0.00288
15.70092,0.00288
15.70112,0.00292
15.70132,0.00292
15.70152,0.00296
15.70172,0.00296
15.70192,0.003
15.70212,0.00308
15.70232,0.00316
15.70252,0.00324
15.70272,0.00336
15.70292,0.0036
15.70312,0.00392
15.70332,0.004
15.70356,0.004
15.70376,0.004
15.70396,0.004
15.70404,0.00036
15.70416,0.004
15.70424,0.0004
15.70436,0.004
15.70456,0.004
15.7048,0.00372
15.705,0.00368
15.7052,0.0036
15.7054,0.00356
15.7056,0.00348
15.7058,0.00344
15.706,0.00336
15.7062,0.00336
15.7064,0.00332
15.7066,0.00328
15.7068,0.00328
15.707,0.00328
15.7072,0.00328
15.7074,0.00332
15.7076,0.00336
15.7078,0.00348
15.708,0.004
15.7082,0.004
15.7084,0.004
15.7086,0.004
15.7088,0.004
15.709,0.004
15.70908,4e-05
15.7092,0.004
15.7094,0.004
15.7096,0.004
15.7098,0.004
15.71,0.004
15.7102,0.004
15.7104,0.004
15.7106,0.004
15.7108,0.004
15.711,0.004
15.7112,0.004
15.7114,0.004
15.7116,0.004
15.7118,0.004
15.712,0.004
15.7122,0.004
15.7124,0.004
15.71248,0.00144
15.7126,0.004
15.7128,0.004
15.713,0.004
15.7132,0.004
15.7134,0.004
15.7136,0.004
15.7138,0.004
15.714,0.004
15.7142,0.004
15.7144,0.004
15.7146,0.004
15.7148,0.004
15.715,0.00356
15.7152,0.0032
15.7154,0.00296
15.7156,0.00276
15.7158,0.0026
15.716,0.00244
15.7162,0.00232
15.7164,0.0022
15.7166,0.00208
15.7168,0.00196
15.71696,0.00288
15.71716,0.00264
15.71736,0.00248
15.71756,0.00232
15.71776,0.0022
15.71796,0.00212
15.71816,0.00204
15.71836,0.00196
15.71856,0.00188
15.71876,0.0018
15.71896,0.00176
15.71916,0.00168
15.71932,0.00188
15.71952,0.0018
15.71972,0.00172
15.71992,0.00164
15.72012,0.0016
15.72032,0.00156
15.72052,0.00152
15.72072,0.00148
15.72088,0.00156
15.72108,0.00152
15.72128,0.00148
15.72148,0.00144
15.72168,0.0014
15.72188,0.00136
15.72208,0.00132
15.72224,0.0014
15.72244,0.00136
15.72264,0.00132
15.72284,0.00128
15.72304,0.00124
15.72324,0.0012
15.72344,0.00116
15.7236,0.00124
15.7238,0.00124
15.724,0.0012
15.7242,0.00116
15.7244,0.00112
15.72456,0.00116
15.72476,0.00112
15.72496,0.00108
15.72504,0.004
15.72516,0.00104
15.72524,0.004
15.72536,0.00104
15.72544,0.004
15.72556,0.001
15.72564,0.004
15.72572,0.00108
15.72584,0.004
15.72592,0.00104
15.72604,0.004
15.72612,0.00104
15.72624,0.004
15.72632,0.00104
15.72644,0.004
15.72652,0.001
15.72664,0.004
15.72688,0.00112
15.72708,0.00112
15.72728,0.00116
15.72744,0.004
15.7276,0.004
15.72784,0.0014
15.72804,0.0014
15.72824,0.00144
15.7284,0.004
15.7286,0.004
15.7288,0.004
15.729,0.004
15.7292,0.004
15.7294,0.004
15.7296,0.004
15.7298,0.004
15.73,0.004
15.7302,0.004
15.7304,0.004
15.7306,0.004
15.7308,0.004
15.731,0.004
15.7312,0.004
15.7314,0.004
15.7316,0.004
15.7318,0.004
15.732,0.004
15.7322,0.004
15.7324,0.004
15.7326,0.004
15.7328,0.004
15.733,0.004
15.7332,0.004
15.7334,0.004
15.7336,0.004
15.7338,0.004
15.734,0.004
15.7342,0.004
15.7344,0.004
15.7346,0.004
15.7348,0.004
15.735,0.004
15.7352,0.004
15.7354,0.004
15.7356,0.004
15.7358,0.004
15.736,0.004
15.7362,0.004
15.7364,0.004
15.7366,0.004
15.7368,0.004
15.737,0.004
15.7372,0.004
15.7374,0.004
15.7376,0.004
15.7378,0.004
15.738,0.004
15.7382,0.004
15.73844,0.004
15.73864,0.004
15.73884,0.004
15.73904,0.004
15.73924,0.004
15.73944,0.004
15.73964,0.004
15.73984,0.004
15.74004,0.004
15.74024,0.004
15.74044,0.004
15.74064,0.004
15.74084,0.004
15.74104,0.004
15.74124,0.004
15.74144,0.004
15.74156,0.00188
15.74168,0.004
15.74176,0.00192
15.74188,0.004
15.74196,0.0004
15.74208,0.004
15.74216,0.0004
15.74228,0.004
15.74248,0.004
15.74268,0.004
15.74288,0.004
15.74308,0.004
15.74328,0.004
15.74348,0.004
15.74368,0.004
15.74388,0.004
15.74408,0.004
15.74428,0.004
15.74448,0.004
15.74468,0.004
15.74488,0.004
15.74508,0.004
15.74528,0.004
15.74548,0.004
15.74568,0.004
15.74588,0.004
15.74608,0.004
15.74628,0.00348
15.74648,0.0034
15.74668,0.00332
15.74688,0.00332
15.74708,0.004
15.74728,0.004
15.74748,0.004
15.74768,0.004
15.74776,8e-05
15.74788,0.004
15.74808,0.004
15.74828,0.004
15.74836,8e-05
15.74848,0.004
15.74868,0.004
15.74888,0.004
15.74908,0.004
15.74924,0.004
15.74944,0.004
15.74964,0.004
15.74984,0.004
15.75004,0.004
15.75024,0.004
15.75044,0.004
15.75064,0.004
15.75084,0.004
15.75104,0.004
15.75124,0.004
15.75144,0.004
15.75164,0.004
15.75184,0.004
15.75204,0.004
15.75216,0.00148
15.75224,0.004
15.75236,0.00144
15.75244,0.004
15.75256,0.0014
15.75264,0.004
15.75276,0.00132
15.75284,0.004
15.75296,0.0012
15.75304,0.004
15.75316,0.00108
15.75324,0.004
15.75336,0.00092
15.75344,0.004
15.75356,0.00076
15.75364,0.004
15.75376,0.00056
15.75384,0.004
15.75404,0.004
15.75424,0.004
15.75444,0.004
15.75464,0.004
15.75484,0.00368
15.75504,0.00324
15.75524,0.00292
15.75544,0.00268
15.75564,0.00248
15.75584,0.00232
15.75604,0.0022
15.75624,0.00204
15.75644,0.00196
15.75664,0.00188
15.75684,0.00176
15.75704,0.00168
15.75724,0.00164
15.75744,0.00156
15.75764,0.00144
15.75784,0.00136
15.758,0.00164
15.7582,0.00152
15.7584,0.0014
15.7586,0.00128
15.7588,0.0012
15.759,0.00112
15.75916,0.0014
15.75936,0.00136
15.75956,0.00128
15.75976,0.00124
15.75996,0.0012
15.76016,0.00116
15.76036,0.00112
15.76052,0.00128
15.76072,0.00124
15.76092,0.0012
15.76112,0.00116
15.76132,0.00112
15.76152,0.00108
15.76168,0.00112
15.76188,0.00108
15.76208,0.00108
15.76228,0.00104
15.76248,0.001
15.76264,0.00104
15.76284,0.001
15.76304,0.001
15.76324,0.00096
15.76344,0.00096
15.7636,0.00096
15.7638,0.00096
15.764,0.00096
15.76408,0.004
15.7642,0.00096
15.7644,0.00096
15.76456,0.00096
15.76476,0.00096
15.76484,0.004
15.76496,0.00092
15.76504,0.004
15.76516,0.00092
15.76524,0.004
15.76532,0.00096
15.76544,0.004
15.76552,0.00092
15.76564,0.004
15.76572,0.00092
15.76584,0.004
15.76592,0.00092
15.76604,0.004
15.76612,0.00092
15.76624,0.004
15.76644,0.004
15.76664,0.004
15.76684,0.004
15.76704,0.004
15.76724,0.004
15.76744,0.004
15.76764,0.004
15.76784,0.004
15.76804,0.00376
15.76824,0.00232
15.76844,0.0024
15.76864,0.00252
15.76884,0.0026
15.76904,0.00268
15.76924,0.0028
15.76944,0.00292
15.76964,0.00304
15.76984,0.00316
15.77004,0.00336
15.77024,0.00368
15.77044,0.004
15.77064,0.004
15.77084,0.004
15.77104,0.004
15.77124,0.004
15.77144,0.004
15.77164,0.004
15.77184,0.004
15.77204,0.004
15.77224,0.004
15.77244,0.004
15.77264,0.004
15.77284,0.004
15.77304,0.004
15.77324,0.004
15.77344,0.004
15.77352,0.00196
15.77372,0.002
15.77392,0.002
15.77412,0.00204
15.77432,0.00204
15.77452,0.00204
15.77472,0.00204
15.77492,0.00204
15.77512,0.00204
15.77532,0.00208
15.77552,0.00212
15.77572,0.0022
15.77592,0.00236
15.77612,0.00256
15.77632,0.0028
15.77652,0.003
15.77672,0.0032
15.77692,0.00336
15.77704,0.00052
15.77716,0.00356
15.77724,0.00092
15.77736,0.00368
15.77744,0.00108
15.77756,0.00384
15.77764,0.00116
15.77776,0.00396
15.77784,0.0012
15.77796,0.004
15.77804,0.0012
15.77816,0.004
15.77836,0.004
15.7786,0.00136
15.7788,0.00136
15.779,0.00144
15.7792,0.00176
15.77936,0.004
15.77956,0.004
15.77976,0.004
15.77996,0.004
15.78016,0.004
15.78036,0.004
15.78056,0.004
15.78076,0.004
15.78096,0.004
15.78116,0.004
15.78136,0.004
15.78148,4e-05
15.78156,0.004
15.78176,0.004
15.78196,0.004
15.78216,0.004
15.78236,0.004
15.78256,0.004
15.78276,0.004
15.78296,0.004
15.78316,0.004
15.78336,0.004
15.78356,0.004
15.78376,0.004
15.78396,0.004
15.78416,0.004
15.78436,0.004
15.78456,0.004
15.78476,0.004
15.78496,0.004
15.78516,0.004
15.78536,0.004
15.78556,0.00132
15.78576,0.0012
15.78596,0.00112
15.78616,0.00104
15.78636,0.001
15.78656,0.004
15.78676,0.004
15.787,0.004
15.7872,0.004
15.7874,0.004
15.78764,0.00148
15.78784,0.00144
15.78804,0.00144
15.78824,0.00144
15.78844,0.00144
15.78864,0.00144
15.78884,0.00144
15.78904,0.00148
15.78924,0.00152
15.78944,0.0016
15.78964,0.00168
15.7898,0.004
15.79,0.004
15.7902,0.004
15.7904,0.004
15.7906,0.004
15.7908,0.004
15.791,0.004
15.7912,0.004
15.7914,0.004
15.7916,0.004
15.7918,0.004
15.792,0.004
15.7922,0.004
15.7924,0.004
15.7926,0.004
15.7928,0.004
15.793,0.004
15.7932,0.004
15.7934,0.004
15.7936,0.004
15.7938,0.004
15.794,0.004
15.7942,0.004
15.7944,0.004
15.7946,0.004
15.7948,0.004
15.795,0.004
15.79508,0.00052
15.7952,0.004
15.7954,0.004
15.7956,0.004
15.7958,0.00264
15.796,0.00088
15.7962,0.00092
15.7964,0.00104
15.7966,0.0016
15.7968,0.00176
15.797,0.00184
15.7972,0.00188
15.7974,0.00188
15.7976,0.00188
15.7978,0.00188
15.798,0.00184
15.7982,0.00176
15.7984,0.00156
15.7986,0.00108
15.7988,0.00072
15.799,0.0006
15.79908,0.00372
15.7992,0.00056
15.79928,0.0034
15.79948,0.00276
15.79956,0.00052
15.79968,0.00232
15.79988,0.00212
15.80008,0.00192
15.80028,0.00176
15.80048,0.00148
15.80068,0.0012
15.80088,0.00108
15.80108,0.00104
15.80128,0.00108
15.80148,0.00124
15.80168,0.00232
15.80188,0.00264
15.80208,0.0028
15.80228,0.00296
15.80248,0.00308
15.80268,0.00316
15.80288,0.00324
15.80308,0.00332
15.80328,0.0034
15.80348,0.00348
15.80368,0.0036
15.80376,8e-05
15.80384,0.004
15.80404,0.004
15.80424,0.004
15.80444,0.004
15.80464,0.004
15.80484,0.004
15.80504,0.004
15.80524,0.004
15.80544,0.004
15.80564,0.004
15.80584,0.004
15.80604,0.004
15.80624,0.004
15.80644,0.004
15.80664,0.004
15.80684,0.004
15.807,0.00316
15.8072,0.00312
15.8074,0.00304
15.8076,0.003
15.8078,0.00288
15.808,0.0028
15.8082,0.00272
15.8084,0.00264
15.8086,0.00256
15.8088,0.00248
15.809,0.00244
15.8092,0.00244
15.8094,0.0024
15.8096,0.0024
15.8098,0.0024
15.81,0.00244
15.8102,0.00248
15.8104,0.0026
15.8106,0.00268
15.8108,0.0028
15.81096,0.004
15.81116,0.004
15.81136,0.004
15.81156,0.004
15.81176,0.004
15.81196,0.004
15.81216,0.004
15.81236,0.004
15.81256,0.004
15.81272,0.0038
15.81292,0.00356
15.81312,0.00336
15.81332,0.0032
15.81352,0.00304
15.81372,0.00292
15.81392,0.00284
15.81412,0.00276
15.81432,0.00272
15.81452,0.00272
15.81472,0.00268
15.81492,0.00268
15.81512,0.00272
15.81532,0.00272
15.81552,0.00276
15.81572,0.0028
15.81592,0.00284
15.81612,0.00284
15.81632,0.00288
15.81652,0.00292
15.81672,0.00296
15.81692,0.003
15.81712,0.00308
15.81732,0.00316
15.81752,0.00328
15.8176,0.00016
15.81772,0.00352
15.81792,0.0038
15.818,8e-05
15.81812,0.004
15.81828,0.00224
15.81848,0.00224
15.81872,0.00064
15.81892,0.00052
15.81904,0.00236
15.81924,0.00236
15.81936,0.0002
15.81944,0.00232
15.81964,0.00228
15.81984,0.00224
15.82004,0.00212
15.82024,0.00144
15.82044,0.00116
15.82064,0.00116
15.82084,0.00128
15.82104,0.00272
15.82124,0.00292
15.82144,0.00304
15.82164,0.00312
15.82184,0.0032
15.82204,0.00328
15.82224,0.00332
15.82244,0.00336
15.82264,0.00336
15.82284,0.0034
15.82304,0.0034
15.82324,0.0034
15.82344,0.0034
15.82364,0.0034
15.82384,0.00336
15.82404,0.00328
15.82424,0.00324
15.82444,0.00312
15.82464,0.00292
15.82484,0.0022
15.82504,0.00164
15.82524,0.00148
15.82532,8e-05
15.8254,0.00112
15.8256,0.00088
15.8258,0.00056
15.826,0.00052
15.8262,0.00056
15.8264,0.00068
15.82652,0.0036
15.82672,0.0034
15.82692,0.00328
15.82712,0.00312
15.82732,0.00288
15.82752,0.00256
15.82772,0.00224
15.82792,0.00204
15.82812,0.00196
15.82832,0.00188
15.82852,0.00188
15.82872,0.00184
15.82892,0.0018
15.82912,0.004
15.82932,0.004
15.82952,0.004
15.82972,0.004
15.82992,0.004
15.83012,0.004
15.83032,0.004
15.83052,0.004
15.83064,0.00032
15.83072,0.004
15.83084,0.00048
15.83092,0.004
15.83112,0.004
15.83132,0.004
15.83152,0.004
15.83172,0.004
15.83192,0.004
15.83212,0.004
15.83232,0.004
15.83252,0.004
15.83272,0.004
15.83292,0.004
15.83312,0.004
15.83332,0.004
15.83352,0.004
15.83372,0.004
15.83392,0.004
15.83412,0.004
15.83432,0.004
15.83452,0.004
15.83472,0.004
15.83492,0.004
15.83512,0.004
15.83532,0.004
15.83552,0.004
15.83572,0.004
15.83592,0.004
15.83612,0.004
15.83632,0.004
15.83652,0.004
15.83672,0.004
15.83692,0.004
15.83712,0.004
15.83732,0.004
15.83752,0.004
15.83772,0.004
15.83792,0.004
15.83812,0.004
15.83832,0.004
15.83852,0.004
15.83872,0.004
15.83892,0.004
15.83912,0.004
15.83932,0.004
15.83952,0.004
15.83972,0.004
15.83992,0.004
15.84012,0.004
15.84032,0.004
15.84052,0.004
15.84072,0.004
15.84092,0.004
15.84112,0.004
15.84132,0.004
15.84152,0.004
15.84172,0.004
15.84192,0.004
15.84212,0.004
15.84232,0.004
15.84252,0.004
15.84264,4e-05
15.84272,0.004
15.84292,0.004
15.84312,0.004
15.84332,0.004
15.84352,0.004
15.84372,0.004
15.84392,0.004
15.84412,0.004
15.84432,0.004
15.84452,0.004
15.84472,0.004
15.84492,0.004
15.84512,0.004
15.84532,0.004
15.84552,0.004
15.84572,0.004
15.8458,0.00072
15.84592,0.004
15.846,0.001
15.84612,0.004
15.8462,0.0012
15.84632,0.004
15.8464,0.00136
15.84652,0.004
15.8466,0.00152
15.84672,0.004
15.8468,0.0016
15.847,0.00172
15.8472,0.0018
15.8474,0.00188
15.8476,0.00192
15.8478,0.00196
15.848,0.002
15.8482,0.002
15.84844,0.00252
15.84864,0.00252
15.84884,0.00252
15.84904,0.00248
15.84928,0.004
15.84948,0.004
15.84968,0.004
15.84988,0.004
15.85008,0.0038
15.85028,0.00356
15.85048,0.00332
15.85068,0.00316
15.85088,0.00304
15.85108,0.00292
15.85128,0.0028
15.85148,0.00272
15.85168,0.00264
15.85188,0.00256
15.85208,0.00252
15.85228,0.00244
15.85248,0.00232
15.85268,0.00224
15.85288,0.00216
15.85308,0.00204
15.85328,0.00196
15.85352,0.00248
15.85372,0.00236
15.85392,0.00228
15.85412,0.00216
15.85432,0.002
15.85452,0.00184
15.85472,0.00168
15.85492,0.00148
15.85512,0.00132
15.85532,0.0012
15.85552,0.00112
15.85576,0.0016
15.85596,0.00164
15.85616,0.00164
15.85636,0.00164
15.85656,0.00168
15.85676,0.00168
15.857,0.0014
15.8572,0.00136
15.8574,0.00132
15.8576,0.00132
15.8578,0.00136
15.858,0.0014
15.8582,0.00144
15.8584,0.00148
15.8586,0.00152
15.8588,0.0016
15.859,0.00168
15.85924,0.00152
15.85936,0.004
15.85944,0.00148
15.85956,0.004
15.85964,0.0014
15.85976,0.004
15.85984,0.00136
15.85996,0.004
15.86004,0.00128
15.86016,0.004
15.86028,0.0012
15.86036,0.004
15.86048,0.0012
15.86056,0.004
15.86068,0.00116
15.86076,0.004
15.86088,0.00112
15.86096,0.004
15.86108,0.00108
15.86116,0.004
15.86128,0.00104
15.86152,0.00132
15.86172,0.00124
15.86192,0.00116
15.86212,0.00112
15.86232,0.00104
15.86256,0.0012
15.86276,0.00116
15.86296,0.00112
15.86316,0.00112
15.86336,0.00112
15.86356,0.0012
15.86376,0.00136
15.86396,0.00184
15.8642,0.00108
15.8644,0.00116
15.8646,0.00124
15.8648,0.00132
15.86496,0.00284
15.86516,0.003
15.86536,0.00312
15.86556,0.00332
15.86576,0.00372
15.86596,0.004
15.86616,0.004
15.86632,0.0006
15.86652,0.00056
15.86672,0.00056
15.86692,0.0006
15.86712,0.00072
15.8672,0.004
15.8674,0.004
15.8676,0.004
15.86784,0.00048
15.86804,0.00048
15.86824,0.00056
15.86844,0.00076
15.86864,0.00124
15.86884,0.0014
15.86904,0.00144
15.86924,0.00148
15.86944,0.00148
15.86964,0.00148
15.86984,0.0014
15.87004,0.0006
15.87024,0.00056
15.87044,0.00056
15.87064,0.00196
15.87084,0.00216
15.87092,0.00036
15.87104,0.00256
15.87116,0.00044
15.87124,0.00316
15.87136,0.00048
15.87144,0.00344
15.87156,0.00052
15.87176,0.00064
15.87196,0.00084
15.87216,0.0012
15.87236,0.00136
15.87256,0.00144
15.87276,0.00148
15.87296,0.00152
15.87316,0.00148
15.87336,0.00144
15.87356,0.00076
15.87376,0.0006
15.87392,0.00068
15.87412,0.00064
15.87432,0.00068
15.87452,0.00072
15.87472,0.00072
15.87488,0.00072
15.87508,0.004
15.87528,0.004
15.87548,0.004
15.87564,0.00076
15.87588,0.004
15.87608,0.004
15.8762,0.00072
15.87628,0.004
15.8764,0.0008
15.87648,0.004
15.8766,0.00084
15.87668,0.004
15.8768,0.00088
15.87688,0.004
15.87708,0.004
15.87728,0.004
15.87748,0.004
15.87768,0.004
15.87788,0.004
15.87808,0.004
15.87828,0.004
15.87848,0.004
15.87868,0.004
15.87888,0.004
15.87908,0.004
15.87928,0.00396
15.87948,0.00388
15.87968,0.00376
15.87988,0.00368
15.88008,0.00364
15.88028,0.0036
15.88048,0.00356
15.88068,0.00356
15.88088,0.00352
15.88108,0.00352
15.88132,0.004
15.88152,0.004
15.88172,0.004
15.88192,0.004
15.88212,0.004
15.88232,0.004
15.88252,0.004
15.88272,0.004
15.88292,0.004
15.88312,0.004
15.88332,0.004
15.88352,0.004
15.88372,0.004
15.88392,0.004
15.88412,0.004
15.88432,0.004
15.88452,0.004
15.88472,0.004
15.88492,0.004
15.88512,0.004
15.88532,0.004
15.88552,0.004
15.88572,0.004
15.88592,0.004
15.88612,0.004
15.88632,0.004
15.88652,0.004
15.88672,0.004
15.88692,0.004
15.88716,0.004
15.88736,0.004
15.88756,0.004
15.88776,0.004
15.88796,0.004
15.88816,0.004
15.88836,0.004
15.88856,0.004
15.88876,0.004
15.88896,0.004
15.88916,0.004
15.88936,0.004
15.88956,0.004
15.88976,0.004
15.88996,0.004
15.89016,0.004
15.89036,0.004
15.89056,0.004
15.89076,0.004
15.89096,0.004
15.89116,0.004
15.89136,0.004
15.89156,0.004
15.89176,0.004
15.89196,0.004
15.89216,0.004
15.89236,0.004
15.89256,0.004
15.89276,0.004
15.89296,0.004
15.89316,0.004
15.89336,0.004
15.89356,0.004
15.89376,0.004
15.89396,0.004
15.89416,0.004
15.89436,0.004
15.89456,0.004
15.89476,0.004
15.89496,0.004
15.89516,0.004
15.8954,0.004
15.8956,0.004
15.8958,0.004
15.896,0.004
15.89624,0.00132
15.89644,0.00124
15.89664,0.0012
15.89684,0.00116
15.89704,0.00116
15.89724,0.0012
15.89744,0.00136
15.89764,0.0026
15.89784,0.00284
15.89804,0.003
15.89824,0.00316
15.89844,0.00328
15.89864,0.0034
15.89872,0.00056
15.89884,0.00348
15.89892,0.00056
15.89904,0.0036
15.89924,0.00372
15.89944,0.00388
15.89964,0.004
15.89984,0.004
15.90004,0.004
15.90024,0.004
15.90044,0.004
15.90064,0.004
15.90084,0.004
15.90104,0.004
15.90124,0.004
15.90144,0.004
15.90164,0.004
15.90184,0.004
15.90204,0.004
15.90224,0.004
15.90244,0.004
15.90264,0.004
15.90284,0.004
15.90304,0.004
15.90324,0.004
15.90344,0.004
15.90364,0.004
15.90384,0.004
15.90404,0.004
15.90424,0.004
15.90444,0.004
15.90464,0.004
15.90484,0.004
15.90504,0.004
15.90524,0.004
15.90544,0.004
15.90564,0.004
15.90584,0.004
15.90604,0.004
15.90624,0.004
15.90644,0.004
15.90664,0.004
15.90684,0.004
15.90704,0.00332
15.90724,0.003
15.90744,0.0028
15.90764,0.0026
15.90784,0.00244
15.90804,0.00232
15.90824,0.00216
15.90844,0.002
15.90864,0.00188
15.90884,0.00172
15.90904,0.0016
15.90924,0.00148
15.90944,0.00136
15.90964,0.00128
15.9098,0.00168
15.91,0.00152
15.9102,0.0014
15.9104,0.00132
15.9106,0.00124
15.9108,0.00116
15.911,0.00108
15.91116,0.0014
